# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 25 23:42:45 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# TESS + 2MASS (Vegamags) + Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
,Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,TESSmag,Jmag,Hmag,Ksmag,Keplermag,gmag,rmag,imag,zmag,DDO51_finfmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
209,0.0152,0.015080000000000001,9.0,2.308170557,2.5796582699,2.299,3.255,3.5699,0.7759999999999999,7,0.0,0.365,0.0,0.0,-1,-1e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.367,-3.6510000000000002,-5.0889999999999995,-5.8870000000000005,-6.142,-2.548,-0.963,-2.412,-3.188,-3.638,-1.389,-2.648,-1.617,-1.5659999999999998,-3.625
210,0.0152,0.015080000000000001,9.0,2.3081717491,2.5796582699,2.299,3.2539999999999996,3.57,0.778,7,0.0,0.365,0.0,0.0,-1,-9.95e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.365,-3.6489999999999996,-5.086,-5.8839999999999995,-6.138999999999999,-2.5469999999999997,-0.963,-2.412,-3.1860000000000004,-3.636,-1.3880000000000001,-2.6460000000000004,-1.617,-1.5659999999999998,-3.6239999999999997
211,0.0152,0.015080000000000001,9.0,2.308172226,2.5796582699,2.299,3.253,3.57,0.778,7,0.0,0.365,0.0,0.0,-1,-9.93e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.363,-3.648,-5.085,-5.882999999999999,-6.1370000000000005,-2.546,-0.963,-2.412,-3.185,-3.634,-1.3880000000000001,-2.6460000000000004,-1.617,-1.5659999999999998,-3.623
212,0.0152,0.015080000000000001,9.0,2.3081724644,2.5796582699,2.299,3.253,3.57,0.779,7,0.0,0.365,0.0,0.0,-1,-9.91e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.363,-3.648,-5.084,-5.882000000000001,-6.136,-2.546,-0.963,-2.411,-3.185,-3.634,-1.3880000000000001,-2.645,-1.6159999999999999,-1.565,-3.622
213,0.0152,0.015080000000000001,9.0,2.3081727028,2.5796582699,2.299,3.253,3.5701,0.779,7,0.0,0.365,0.0,0.0,-1,-9.9e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.362,-3.647,-5.083,-5.881,-6.136,-2.546,-0.963,-2.411,-3.1839999999999997,-3.633,-1.3880000000000001,-2.645,-1.6159999999999999,-1.565,-3.622
214,0.0152,0.015080000000000001,9.0,2.3081729412,2.5796582699,2.299,3.253,3.5701,0.779,7,0.0,0.365,0.0,0.0,-1,-9.9e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.362,-3.647,-5.083,-5.881,-6.135,-2.546,-0.963,-2.411,-3.1839999999999997,-3.633,-1.3880000000000001,-2.645,-1.6159999999999999,-1.565,-3.6210000000000004
215,0.0152,0.015080000000000001,9.0,2.3081731796000002,2.5796582699,2.299,3.253,3.57,0.779,7,0.0,0.365,0.0,0.0,-1,-9.9e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.362,-3.648,-5.084,-5.882000000000001,-6.136,-2.546,-0.963,-2.411,-3.1839999999999997,-3.633,-1.3880000000000001,-2.645,-1.6159999999999999,-1.565,-3.622
216,0.0152,0.015080000000000001,9.0,2.308173418,2.5796582699,2.299,3.253,3.57,0.778,7,0.0,0.365,0.0,0.0,-1,-9.93e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.364,-3.6489999999999996,-5.085,-5.882999999999999,-6.138,-2.5469999999999997,-0.963,-2.411,-3.185,-3.635,-1.3880000000000001,-2.6460000000000004,-1.6159999999999999,-1.5659999999999998,-3.623
217,0.0152,0.015080000000000001,9.0,2.3081746101,2.5796582699,2.299,3.2560000000000002,3.5698,0.775,7,0.0,0.365,0.0,0.0,-1,-1e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3689999999999998,-3.653,-5.091,-5.89,-6.145,-2.549,-0.963,-2.411,-3.1889999999999996,-3.64,-1.389,-2.648,-1.6159999999999999,-1.565,-3.627
218,0.0152,0.015080000000000001,9.0,2.3081772327000003,2.5796585083,2.299,3.261,3.5693,0.768,7,0.0,0.365,0.0,0.0,-1,-1.02e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3819999999999997,-3.662,-5.105,-5.905,-6.1610000000000005,-2.5540000000000003,-0.9620000000000001,-2.41,-3.197,-3.6510000000000002,-1.39,-2.654,-1.615,-1.564,-3.635
219,0.0152,0.015080000000000001,9.0,2.3081805706,2.5796585083,2.299,3.2680000000000002,3.5686,0.758,7,0.0,0.365,0.0,0.0,-1,-1.05e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3989999999999996,-3.674,-5.125,-5.926,-6.183,-2.56,-0.961,-2.4090000000000003,-3.208,-3.667,-1.392,-2.662,-1.614,-1.5630000000000002,-3.647
220,0.0152,0.015080000000000001,9.0,2.3081839084999998,2.5796587467,2.299,3.279,3.5674,0.742,7,0.0,0.365,0.0,0.0,-1,-1.1100000000000002e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.427,-3.694,-5.156000000000001,-5.96,-6.218999999999999,-2.57,-0.958,-2.406,-3.225,-3.693,-1.3940000000000001,-2.674,-1.61,-1.56,-3.6660000000000004
221,0.0152,0.015080000000000001,9.0,2.3081891537,2.5796587467,2.299,3.295,3.5658,0.72,7,0.0,0.365,0.0,0.0,-1,-1.1899999999999999e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.467,-3.722,-5.2010000000000005,-6.007999999999999,-6.269,-2.585,-0.9540000000000001,-2.4019999999999997,-3.2489999999999997,-3.7289999999999996,-1.3969999999999998,-2.6910000000000003,-1.6059999999999999,-1.555,-3.6919999999999997
222,0.0152,0.015080000000000001,9.0,2.3081951141,2.5796589851,2.299,3.3080000000000003,3.5644,0.7020000000000001,7,0.0,0.365,0.0,0.0,-1,-1.26e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.4989999999999997,-3.745,-5.237,-6.047000000000001,-6.31,-2.596,-0.95,-2.398,-3.2689999999999997,-3.759,-1.399,-2.705,-1.6019999999999999,-1.551,-3.713
223,0.0152,0.015080000000000001,9.0,2.3082034588,2.5796592236,2.299,3.32,3.5631,0.685,7,0.0,0.365,0.0,0.0,-1,-1.32e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.529,-3.766,-5.271,-6.082999999999999,-6.349,-2.6069999999999998,-0.9470000000000001,-2.394,-3.287,-3.786,-1.401,-2.717,-1.598,-1.548,-3.733
224,0.0152,0.015080000000000001,9.0,2.3082191944,2.5796597003999997,2.299,3.2030000000000003,3.5748,0.848,7,0.0,0.365,0.0,0.0,-1,-7.879999999999998e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.237,-3.55,-4.946000000000001,-5.732,-5.978,-2.481,-0.946,-2.3819999999999997,-3.095,-3.515,-1.3559999999999999,-2.574,-1.5919999999999999,-1.541,-3.528
225,0.0152,0.015080000000000001,9.0,2.3082206249,2.5796597003999997,2.299,3.239,3.5713,0.797,7,0.0,0.365,0.0,0.0,-1,-9.29e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3289999999999997,-3.6210000000000004,-5.047,-5.841,-6.093999999999999,-2.528,-0.9590000000000001,-2.403,-3.16,-3.602,-1.379,-2.6260000000000003,-1.61,-1.5590000000000002,-3.597
226,0.0152,0.015080000000000001,9.0,2.3082208633000003,2.5796597003999997,2.299,3.24,3.5712,0.7959999999999999,7,0.0,0.365,0.0,0.0,-1,-9.340000000000001e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3310000000000004,-3.623,-5.0489999999999995,-5.843999999999999,-6.096,-2.529,-0.9590000000000001,-2.404,-3.162,-3.6039999999999996,-1.38,-2.627,-1.61,-1.5590000000000002,-3.5980000000000003
227,0.0152,0.015080000000000001,9.0,2.3082211018,2.5796597003999997,2.299,3.241,3.5712,0.795,7,0.0,0.365,0.0,0.0,-1,-9.359999999999999e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.332,-3.6239999999999997,-5.051,-5.846,-6.098,-2.53,-0.9590000000000001,-2.404,-3.1630000000000003,-3.605,-1.38,-2.628,-1.61,-1.5590000000000002,-3.5989999999999998
228,0.0152,0.015080000000000001,9.0,2.3082215786,2.5796597003999997,2.299,3.242,3.5711,0.794,7,0.0,0.365,0.0,0.0,-1,-9.4e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3339999999999996,-3.625,-5.053,-5.848,-6.101,-2.531,-0.9590000000000001,-2.404,-3.1639999999999997,-3.6069999999999998,-1.38,-2.6289999999999996,-1.61,-1.5590000000000002,-3.6
229,0.0152,0.015080000000000001,9.0,2.3082218169999997,2.5796597003999997,2.299,3.236,3.5717,0.802,7,0.0,0.365,0.0,0.0,-1,-9.150000000000001e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.319,-3.614,-5.0360000000000005,-5.83,-6.082000000000001,-2.523,-0.9570000000000001,-2.401,-3.154,-3.593,-1.3769999999999998,-2.6210000000000004,-1.608,-1.557,-3.589
230,0.0152,0.015080000000000001,9.0,2.3082220554,2.5796597003999997,2.299,3.2310000000000003,3.5721,0.809,7,0.0,0.365,0.0,0.0,-1,-8.959999999999999e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3080000000000003,-3.6060000000000003,-5.024,-5.817,-6.068,-2.5180000000000002,-0.956,-2.399,-3.1460000000000004,-3.583,-1.374,-2.614,-1.6059999999999999,-1.555,-3.5810000000000004
231,0.0152,0.015080000000000001,9.0,2.3082222938999997,2.5796597003999997,2.299,3.227,3.5725,0.815,7,0.0,0.365,0.0,0.0,-1,-8.77e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.298,-3.597,-5.012,-5.803999999999999,-6.053999999999999,-2.512,-0.955,-2.396,-3.138,-3.572,-1.3719999999999999,-2.608,-1.604,-1.5530000000000002,-3.573
232,0.0152,0.015080000000000001,9.0,2.3082225323,2.5796597003999997,2.299,3.218,3.5734,0.8270000000000001,7,0.0,0.365,0.0,0.0,-1,-8.42e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.2760000000000002,-3.58,-4.988,-5.778,-6.027,-2.501,-0.9520000000000001,-2.392,-3.123,-3.552,-1.367,-2.596,-1.6,-1.5490000000000002,-3.557
233,0.0152,0.015080000000000001,9.0,2.3082227707,2.5796597003999997,2.299,3.218,3.5734,0.8270000000000001,7,0.0,0.365,0.0,0.0,-1,-8.399999999999999e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.275,-3.58,-4.987,-5.777,-6.026,-2.501,-0.9520000000000001,-2.392,-3.122,-3.551,-1.367,-2.596,-1.6,-1.5490000000000002,-3.556
234,0.0152,0.015080000000000001,9.0,2.3082230091,2.5796599388,2.299,3.217,3.5735,0.828,7,0.0,0.365,0.0,0.0,-1,-8.38e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.273,-3.5780000000000003,-4.985,-5.775,-6.023,-2.5,-0.9520000000000001,-2.391,-3.1210000000000004,-3.549,-1.3659999999999999,-2.595,-1.6,-1.5490000000000002,-3.555
235,0.0152,0.015080000000000001,9.0,2.3082232475,2.5796599388,2.299,3.217,3.5736,0.8290000000000001,7,0.0,0.365,0.0,0.0,-1,-8.370000000000001e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.272,-3.577,-4.984,-5.774,-6.022,-2.499,-0.9520000000000001,-2.391,-3.12,-3.548,-1.3659999999999999,-2.594,-1.6,-1.5490000000000002,-3.554
236,0.0152,0.015080000000000001,9.0,2.3082234859,2.5796599388,2.299,3.216,3.5736,0.83,7,0.0,0.365,0.0,0.0,-1,-8.36e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.2710000000000004,-3.577,-4.9830000000000005,-5.772,-6.021,-2.499,-0.9520000000000001,-2.391,-3.1189999999999998,-3.5469999999999997,-1.3659999999999999,-2.594,-1.6,-1.5490000000000002,-3.554
237,0.0152,0.015080000000000001,9.0,2.3082242012000003,2.5796599388,2.299,3.215,3.5737,0.831,7,0.0,0.365,0.0,0.0,-1,-8.320000000000001e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.2680000000000002,-3.574,-4.979,-5.769,-6.017,-2.497,-0.9520000000000001,-2.391,-3.117,-3.5439999999999996,-1.365,-2.592,-1.599,-1.548,-3.551
238,0.0152,0.015080000000000001,9.0,2.3082244396,2.5796599388,2.299,3.214,3.5738,0.833,7,0.0,0.365,0.0,0.0,-1,-8.29e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.265,-3.573,-4.977,-5.766,-6.013999999999999,-2.496,-0.951,-2.39,-3.116,-3.542,-1.365,-2.591,-1.599,-1.548,-3.55
239,0.0152,0.015080000000000001,9.0,2.308224678,2.5796599388,2.299,3.214,3.5739,0.833,7,0.0,0.365,0.0,0.0,-1,-8.28e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.264,-3.571,-4.975,-5.763999999999999,-6.0120000000000005,-2.496,-0.951,-2.39,-3.115,-3.5410000000000004,-1.365,-2.59,-1.599,-1.548,-3.549
240,0.0152,0.015080000000000001,9.0,2.3082251549,2.5796599388,2.299,3.213,3.574,0.835,7,0.0,0.365,0.0,0.0,-1,-8.25e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.262,-3.57,-4.973,-5.7620000000000005,-6.0089999999999995,-2.495,-0.951,-2.39,-3.113,-3.5389999999999997,-1.364,-2.589,-1.599,-1.548,-3.5469999999999997
241,0.0152,0.015080000000000001,9.0,2.3082258701,2.5796599388,2.299,3.2119999999999997,3.5741,0.836,7,0.0,0.365,0.0,0.0,-1,-8.209999999999999e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.259,-3.568,-4.968999999999999,-5.757999999999999,-6.005,-2.4930000000000003,-0.951,-2.3890000000000002,-3.111,-3.536,-1.364,-2.5869999999999997,-1.598,-1.547,-3.545
242,0.0152,0.015080000000000001,9.0,2.3082313538,2.5796601772,2.299,3.228,3.5725,0.813,7,0.0,0.365,0.0,0.0,-1,-8.83e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3,-3.5989999999999998,-5.015,-5.807,-6.057,-2.5140000000000002,-0.956,-2.398,-3.14,-3.575,-1.3730000000000002,-2.61,-1.605,-1.554,-3.575
243,0.0152,0.015080000000000001,9.0,2.3082356453,2.5796601772,2.299,3.255,3.5698,0.775,7,0.0,0.365,0.0,0.0,-1,-9.940000000000002e-09,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.3680000000000003,-3.6510000000000002,-5.09,-5.888999999999999,-6.143,-2.5469999999999997,-0.961,-2.4090000000000003,-3.187,-3.639,-1.3869999999999998,-2.647,-1.614,-1.564,-3.625
244,0.0152,0.015080000000000001,9.0,2.30823946,2.5796604156,2.298,3.284,3.5667,0.7340000000000001,7,0.0,0.365,0.0,0.0,-1,-1.1299999999999999e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.44,-3.702,-5.171,-5.976,-6.236000000000001,-2.572,-0.9520000000000001,-2.4,-3.2310000000000003,-3.7039999999999997,-1.391,-2.677,-1.604,-1.554,-3.673
245,0.0152,0.015080000000000001,9.0,2.3082437515,2.5796604156,2.298,3.312,3.5637,0.6940000000000001,7,0.5379999999999999,0.365,0.0,0.0,-1,-1.28e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.511,-3.752,-5.251,-6.062,-6.327000000000001,-2.5980000000000003,-0.9440000000000001,-2.391,-3.275,-3.7689999999999997,-1.396,-2.707,-1.595,-1.545,-3.72
246,0.0152,0.015080000000000001,9.0,2.3082487583,2.5796606541,2.298,3.343,3.5605,0.6509999999999999,7,0.5379999999999999,0.365,0.0,0.0,-1,-1.46e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.5860000000000003,-3.805,-5.336,-6.154,-6.4239999999999995,-2.6239999999999997,-0.934,-2.381,-3.32,-3.838,-1.4,-2.739,-1.585,-1.535,-3.7689999999999997
247,0.0152,0.015080000000000001,9.0,2.3082549572,2.5796608925,2.298,3.373,3.5572,0.607,7,0.5379999999999999,0.365,0.0,0.0,-1,-1.67e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.6639999999999997,-3.855,-5.422999999999999,-6.247000000000001,-6.524,-2.6430000000000002,-0.91,-2.351,-3.36,-3.905,-1.3940000000000001,-2.764,-1.555,-1.505,-3.815
248,0.0152,0.015080000000000001,9.0,2.3082623482,2.5796611309,2.298,3.4010000000000002,3.5542,0.5670000000000001,7,0.537,0.365,0.0,0.0,-1,-1.88e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.7319999999999998,-3.8989999999999996,-5.5,-6.33,-6.612,-2.657,-0.883,-2.318,-3.3930000000000002,-3.964,-1.385,-2.784,-1.524,-1.474,-3.8539999999999996
249,0.0152,0.015080000000000001,9.0,2.3082733154,2.5796613693,2.298,3.43,3.5508,0.524,7,0.528,0.365,0.0,0.0,-1,-2.14e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.806,-3.944,-5.584,-6.421,-6.709,-2.67,-0.851,-2.278,-3.428,-4.0280000000000005,-1.371,-2.804,-1.486,-1.4369999999999998,-3.895
250,0.0152,0.015080000000000001,9.0,2.3082773684999998,2.5796613693,2.298,3.437,3.5501,0.515,7,0.528,0.365,0.0,0.0,-1,-2.18e-08,0.0,0.677,0.3074,0.0016820000000000001,0.002415,0.006137,-1.0,0.015609999999999999,-3.822,-3.9539999999999997,-5.602,-6.44,-6.729,-2.674,-0.846,-2.272,-3.4360000000000004,-4.041,-1.37,-2.8089999999999997,-1.479,-1.43,-3.904
251,0.0152,0.015080000000000001,9.0,2.3082780838,2.5796616077000003,2.2969999999999997,3.437,3.5501,0.515,8,0.528,0.385,66.56,40.53,1,-2.2000000000000002e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.822,-3.9539999999999997,-5.602,-6.44,-6.729,-2.674,-0.846,-2.272,-3.4360000000000004,-4.041,-1.37,-2.8089999999999997,-1.479,-1.43,-3.904
252,0.0152,0.015080000000000001,9.0,2.3082790375,2.5796616077000003,2.2969999999999997,3.1830000000000003,3.576,0.872,8,0.528,0.386,30.79,20.82,1,-7.28e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.187,-3.5060000000000002,-4.8919999999999995,-5.6770000000000005,-5.921,-2.445,-0.9229999999999999,-2.355,-3.053,-3.467,-1.329,-2.537,-1.5659999999999998,-1.515,-3.485
253,0.0152,0.015080000000000001,9.0,2.3082795143,2.5796616077000003,2.2969999999999997,3.154,3.5788,0.912,8,0.528,0.386,28.25,19.32,1,-6.409999999999999e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.116,-3.452,-4.813,-5.591,-5.83,-2.41,-0.9159999999999999,-2.342,-3.003,-3.4,-1.314,-2.498,-1.556,-1.505,-3.4330000000000003
254,0.0152,0.015080000000000001,9.0,2.3082814217,2.5796616077000003,2.2969999999999997,2.9360000000000004,3.601,1.219,8,0.528,0.386,14.58,10.91,1,-2.39e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-2.571,-3.0060000000000002,-4.217,-4.935,-5.138,-2.075,-0.773,-2.097,-2.583,-2.884,-1.1340000000000001,-2.147,-1.351,-1.3,-2.998
255,0.0152,0.015080000000000001,9.0,2.3082847595,2.5796616077000003,2.2969999999999997,2.897,3.6049,1.274,8,0.528,0.386,12.94,9.84,1,-1.99e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-2.471,-2.9210000000000003,-4.109,-4.816,-5.012,-2.006,-0.736,-2.036,-2.501,-2.79,-1.094,-2.076,-1.2990000000000002,-1.248,-2.9139999999999997
256,0.0152,0.015080000000000001,9.0,2.3082892895,2.5796618462,2.296,2.967,3.5977,1.175,8,0.528,0.386,16.03,11.84,1,-2.7500000000000002e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-2.647,-3.07,-4.3,-5.0280000000000005,-5.236000000000001,-2.124,-0.795,-2.136,-2.6430000000000002,-2.9560000000000004,-1.16,-2.198,-1.383,-1.3319999999999999,-3.06
257,0.0152,0.015080000000000001,9.0,2.3082950115000003,2.5796620846000002,2.296,3.12,3.5819,0.9590000000000001,8,0.528,0.386,25.56,17.72,1,-5.51e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.03,-3.3819999999999997,-4.72,-5.4910000000000005,-5.724,-2.359,-0.895,-2.309,-2.938,-3.319,-1.285,-2.444,-1.528,-1.4769999999999999,-3.365
258,0.0152,0.015080000000000001,9.0,2.3083024025,2.579662323,2.296,3.275,3.566,0.74,8,0.529,0.386,40.95,26.63,1,-1.09e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.417,-3.674,-5.15,-5.957000000000001,-6.218,-2.5380000000000003,-0.9129999999999999,-2.3569999999999998,-3.201,-3.68,-1.354,-2.6439999999999997,-1.5630000000000002,-1.5119999999999998,-3.6439999999999997
259,0.0152,0.015080000000000001,9.0,2.308311224,2.5796625613999997,2.296,3.384,3.5546,0.585,8,0.529,0.386,57.24,35.57,1,-1.76e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.6910000000000003,-3.861,-5.457999999999999,-6.287999999999999,-6.568,-2.6239999999999997,-0.858,-2.291,-3.358,-3.925,-1.3559999999999999,-2.7510000000000003,-1.4980000000000002,-1.4480000000000002,-3.818
260,0.0152,0.015080000000000001,9.0,2.3083217144,2.5796627998,2.296,3.444,3.5483,0.501,8,0.529,0.386,68.65,41.62,1,-2.27e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.839,-3.9530000000000003,-5.625,-6.4670000000000005,-6.757999999999999,-2.653,-0.797,-2.217,-3.427,-4.0489999999999995,-1.3330000000000002,-2.793,-1.426,-1.3769999999999998,-3.9
261,0.0152,0.015080000000000001,9.0,2.3083338737,2.5796632767,2.295,3.469,3.5454,0.46299999999999997,8,0.529,0.386,74.42,44.63,1,-2.5299999999999998e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.903,-3.988,-5.699,-6.545,-6.8420000000000005,-2.654,-0.747,-2.1590000000000003,-3.447,-4.099,-1.304,-2.802,-1.37,-1.3219999999999998,-3.928
262,0.0152,0.015080000000000001,9.0,2.308347702,2.5796637534999998,2.296,3.4819999999999998,3.5449,0.449,8,0.53,0.385,76.81,45.86,1,-2.6800000000000002e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.935,-4.015,-5.733,-6.579,-6.877000000000001,-2.677,-0.76,-2.1719999999999997,-3.472,-4.129,-1.32,-2.825,-1.383,-1.335,-3.955
263,0.0152,0.015080000000000001,9.0,2.3083479404,2.5796637534999998,2.295,3.3160000000000003,3.5605,0.6759999999999999,8,0.53,0.386,46.97,29.98,1,-1.31e-08,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.5210000000000004,-3.74,-5.27,-6.0889999999999995,-6.358,-2.56,-0.8740000000000001,-2.3169999999999997,-3.255,-3.773,-1.338,-2.674,-1.5219999999999998,-1.472,-3.7039999999999997
264,0.0152,0.015080000000000001,9.0,2.3083491325,2.5796637534999998,2.295,3.2060000000000004,3.5718,0.8320000000000001,8,0.53,0.386,33.57,22.43,1,-8.059999999999999e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-3.2439999999999998,-3.5389999999999997,-4.961,-5.756,-6.006,-2.45,-0.889,-2.327,-3.0789999999999997,-3.5180000000000002,-1.306,-2.5469999999999997,-1.536,-1.485,-3.515
265,0.0152,0.015080000000000001,9.0,2.3083512783,2.5796637534999998,2.295,2.989,3.5938,1.137,8,0.53,0.386,17.39,12.7,1,-3.04e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-2.702,-3.109,-4.364,-5.103,-5.317,-2.146,-0.787,-2.146,-2.678,-3.0069999999999997,-1.155,-2.222,-1.386,-1.335,-3.0980000000000003
266,0.0152,0.015080000000000001,9.0,2.3083546162,2.5796637534999998,2.295,2.949,3.5979,1.194,8,0.53,0.386,15.39,11.43,1,-2.53e-09,0.0,0.677,0.3077,0.001782,0.0024170000000000003,0.006161,-1.0,0.015359999999999999,-2.602,-3.025,-4.254,-4.982,-5.189,-2.081,-0.755,-2.093,-2.5980000000000003,-2.911,-1.1179999999999999,-2.154,-1.341,-1.291,-3.015
